,id,answer,question_type,grade,choices,question,nhan_biet,thong_hieu,van_dung,van_dung_cao,dang_cau_hoi,Model Inference,Model Answer
189,history-2022-301-37,D,multiple_choice,12.0,"['Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Có sự kết hợp giữa lí luận giải phóng dân tộc và phong trào công nhân trên cả nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,"[D]

**Reasoning:**

The emergence of communist organizations in Vietnam in 1929 was a complex phenomenon driven by multiple factors",D
190,history-2022-303-40,D,multiple_choice,12.0,"['Sự phát triển của phong trào công nhân với một chính đảng vô sản lãnh đạo thống nhất.', 'Tất cả các tổ chức yêu nước, cách mạng đã được tham gia phong trào vô sản hóa.', 'Chủ trương vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.', 'Lí luận giải phóng dân tộc và giai cấp được truyền bá trong phong trào yêu nước.']",Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự xuất hiện của các tổ chức cộng sản ở Việt Nam trong năm 1929?,,,1.0,,Bối cảnh/Nguyên nhân,"model
[C]

**Reasoning:**

The correct answer is [C]. The First National Congress of the Indochinese Communist Party in 1",C
191,history-2021-303-26,A,multiple_choice,12.0,"['Chi phí ngân sách cho quốc phòng thấp.', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.', 'Tận dụng được nguyên liệu từ các thuộc địa.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

The period from 1952 to 1973, often referred to as the """,B
192,history-2021-302-25,D,multiple_choice,12.0,"['Không bị Chiến tranh thế giới thứ hai tàn phá', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Tận dụng được nguyên liệu từ các thuộc địa', 'Nhà nước lãnh đạo và quản lí có hiệu quả']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"### Answer:
model
[D]

**Reasoning:**

While options A and B are partially true (Japan wasn't devastated and had some mineral resources), they",D
193,history-2021-301-29,B,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa', 'Phát huy được những nguồn lực từ bên ngoài', 'Tài nguyên khoáng sản phong phú, trữ lượng lớn', 'Không bị Chiến tranh thế giới thứ hai tàn phá']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"        ### Answer:
model
[B]

**Reasoning:**

The period from 1952 to 1973, often referred to as the """,B
194,history-2021-304-27,C,multiple_choice,12.0,"['Tận dụng được nguyên liệu từ các thuộc địa.', 'Tài nguyên khoáng sản phong phủ, trữ lượng lớn.', 'Áp dụng hiệu quả các thành tựu khoa học kĩ thuật.', 'Không bị Chiến tranh thế giới thứ hai tàn phá.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển của kinh tế Nhật Bản giai đoạn 1952-1973?,,1.0,,,Bối cảnh/Nguyên nhân,"[C]

**Reasoning:**

The period from 1952 to 1973, often referred to as the “",C
195,history-2021-301-27,D,multiple_choice,12.0,"['Nhận được viện trợ của tất cả các nước châu Âu', 'Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Nhận được viện trợ của các nước Đông Dương', 'Có phương pháp đấu tranh phù hợp']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"### Answer:
model
[D]

**Reasoning:** While the other options might have played *some* role in specific instances, the most significant factor contributing to the",D
196,history-2021-302-23,B,multiple_choice,12.0,"['Có sự viện trợ của tất cả các nước Mĩ Latinh', 'Sự lãnh đạo của lực lượng xã hội tiến bộ', 'Nhận được viện trợ của tất cả các nước châu Âu', 'Nhận được viện trợ của các nước Đông Dương']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"model
[B]

**Reasoning:**

The successful independence movements across Africa after World War II were primarily driven by internal factors, particularly the emergence of",B
197,history-2021-303-27,A,multiple_choice,12.0,"['Quần chúng nhân dân tham gia đông đảo.', 'Có sự viện trợ của tất cả các nước Mĩ Latinh.', 'Nhận được viện trợ của tất cả các nước châu Âu.', 'Nhận được viện trợ của các nước Đông Dương.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"[A]

**Reasoning:** The successful liberation movements in Africa after World War II were overwhelmingly driven by the active participation of the African people themselves",A
198,history-2021-304-25,A,multiple_choice,12.0,"['Sự trưởng thành của ý thức dân tộc.', 'Nhận được viện trợ của tất cả các nước châu Âu.', 'Nhận được viện trợ của các nước Đông Dương.', 'Có sự viện trợ của tất cả các nước Mĩ Latinh.']",Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phí sau Chiến tranh thế giới thứ hai?,,1.0,,,Bối cảnh/Nguyên nhân,"[A]

**Reasoning:** The successful Viet Minh (Vietnamese Independence League) movement and the subsequent First Indochina War (19",A
199,history-2020-303-21,B,multiple_choice,12.0,"['Không phải chỉ ngân sách cho quốc phòng.', 'Có nguồn nhân lực dồi dào, chất lượng cao,', 'Không phải viện trợ cho đồng minh.', 'Không chạy đua vũ trang với Liên Xô.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân," Answer:
model
[B]

**Reasoning:**

The period from 1945-1973 witnessed a remarkable economic boom in the United",B
200,history-2020-304-31,B,multiple_choice,12.0,"['Không chạy đua vũ trang với Liên Xô.', 'Có nguồn tài nguyên thiên nhiên phong phú.', 'Không phải chỉ ngân sách cho quốc phòng.', 'Không phải viện trợ cho đồng minh.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân," not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

The period from 1945-1973 saw the rise of the “Golden Age",A
201,history-2020-301-21,A,multiple_choice,12.0,"['Thu được nhiều lợi nhuận từ buôn bán vũ khí.', 'Không chạy đua vũ trang với Liên Xô.', 'Không phải chi ngân sách cho quốc phòng.', 'Không phải viện trợ cho đồng minh.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân," or choices.
        ### Answer:
model
[A]

**Reasoning:**

The period between 1945 and 1973 witnessed an unprecedented economic boom in the",A
202,history-2020-302-32,B,multiple_choice,12.0,"['Không phải viện trợ cho đồng minh.', 'Vai trò điều tiết hiệu quả của bộ máy nhà nước.', 'Không chạy đua vũ trang với Liên Xô.', 'Không phải chi ngân sách cho quốc phòng.']",Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,,1.0,,,Bối cảnh/Nguyên nhân," question or choices.
        ### Answer:
model
[B]

**Reasoning:**

The economic boom of the United States between 1945 and 1973 was driven",B
203,history-2021-304-33,A,multiple_choice,12.0,"['Kết hợp tư tưởng của giai cấp công nhân với phong trào yêu nước,', 'Xây dựng lí luận cách mạng nhấn mạnh cuộc đấu tranh giai cấp,', 'Tập hợp quần chúng thành lập mặt trận chung toàn Đông Dương.', 'Thành lập mặt trận dân tộc thống nhất ngay khi thành lập Đảng.']",Nội dung nào sau đây là một trong những điểm sáng tạo của Nguyễn Ái Quốc trong quá trình vận động thành lập Đảng Cộng sản Việt Nam?,,,1.0,,Đánh giá,"[A]

**Reasoning:**

Nguyễn Ái Quốc (anh Nguyễn Sinh Cung) đóng vai trò then chốt trong việc kết",A
204,history-2021-301-33,A,multiple_choice,12.0,"['Xây dựng lí luận cách mạng đáp ứng yêu cầu của lịch sử dân tộc.', 'Tập hợp quần chúng thành lập mặt trận chung toàn Đông Dương.', 'Thành lập mặt trận dân tộc thống nhất ngay khi thành lập Đảng', 'Xây dựng lí luận cách mạng nhấn mạnh cuộc đấu tranh giai cấp.']",Nội dung nào sau đây là một trong những điểm sáng tạo của Nguyễn Ái Quốc trong quá trình vận động thành lập Đảng Cộng sản Việt Nam?,,,1.0,,Đánh giá,":
model
[A]

**Reasoning:**

Nguyễn Ái Quốc (anh Nguyễn Sinh Cung) đóng vai trò then chốt trong việc phát",A
205,history-2021-302-33,B,multiple_choice,12.0,"['Xây dựng lí luận cách mạng nhấn mạnh cuộc - đấu tranh giai cấp.', 'Thành lập một tổ chức quá độ để chuẩn bị thành lập Đảng Cộng sản.', 'Thành lập mặt trận dân tộc thống nhất ngay khi thành lập Đảng.', 'Tập hợp quần chúng thành lập mặt trận chung toàn Đông Dương.']",Nội dung nào sau đây là một trong những điểm sáng tạo của Nguyễn Ái Quốc trong quá trình vận động thành lập Đảng Cộng sản Việt Nam?,,,1.0,,Đánh giá,"
model
[A]

**Reasoning:**

Nguyễn Ái Quốc (Nguyễn Sinh Cung) đóng vai trò then chốt trong việc phát",A
206,history-2021-303-34,D,multiple_choice,12.0,"['Thành lập mặt trận dân tộc thống nhất ngay khi thành lập Đảng.', 'Tập hợp quần chúng thành lập mặt trận chung toàn Đông Dương.', 'Xây dựng lí luận cách mạng nhấn mạnh cuộc đấu tranh giai cấp.', 'Xây dựng lí luận giải phóng dân tộc từ lí luận đấu tranh giai cấp.']",Nội dung nào sau đây là một trong những điểm sáng tạo của Nguyễn Ái Quốc trong quá trình vận động thành lập Đảng Cộng sản Việt Nam?,,,1.0,,Đánh giá,"
model
[D]

**Reasoning:**

Nguyễn Ái Quốc (anh Nguyễn Sinh Cung) đóng vai trò then chốt trong việc phát",D
207,history-2023-302-25,A,multiple_choice,12.0,"['Chính sách bành trướng, xâm lược của các nước phát xít', 'Mĩ ra sức thiết lập trật tự thế giới “một cực”', 'Liên Xô và Mĩ kí Hiệp định hạn chế vũ khí tiến công chiến lược', 'Mĩ đề ra và thực hiện Kế hoạch Mácsan']",Nội dung nào sau đây là nguyên nhân dẫn đến sự bùng nổ cuộc Chiến tranh thế giới thứ hai (1939-1945)?,,1.0,,,Bối cảnh/Nguyên nhân,"[A]

**Reasoning:** The primary and most significant cause of World War II was the aggressive expansionist policies and military actions of fascist nations",A
208,history-2024-304-24,D,multiple_choice,12.0,"['Truyền thống yêu nước của nhân dân được phát huy cao độ.', 'Sự chi viện to lớn về sức người, sức của từ hậu phương miền Bắc.', 'Có sự lãnh đạo tài tình, sáng suốt của Đảng Lao động Việt Nam.', 'Có sự ủng hộ, giúp đỡ của các nước trong hệ thống xã hội chủ nghĩa.']","Nội dung nào sau đây là nguyên nhân khách quan dẫn tới thắng lợi của cuộc kháng chiến chống Mĩ, cứu nước (1954 – 1975) ở Việt Nam?",,1.0,,,Bối cảnh/Nguyên nhân,"[B]

**Reasoning:** While all the options contributed to the victory, the consistent and massive material support from the North Vietnamese rear base (",B
209,history-2022-301-27,A,multiple_choice,12.0,"['Phát xít Nhật Bản đầu hàng Đồng minh không điều kiện.', 'Truyền thống yêu nước của toàn dân tộc được phát huy.', 'Quá trình chuẩn bị toàn diện của Đảng Cộng sản Đông Dương.', 'Đường lối đúng đắn, sáng tạo của Đảng Cộng sản Đông Dương.']",Nội dung nào sau đây là nguyên nhân khách quan dẫn đến thắng lợi của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"
        Do not repeat the question or choices.
        ### Answer:
model
[A]

**Reasoning:**

While all the options contribute to the eventual success of the August Revolution, the most *objective* and immediate",A
210,history-2022-302-29,C,multiple_choice,12.0,"['Truyền thống yêu nước của toàn dân tộc được phát huy.', 'Quá trình chuẩn bị toàn diện của Đảng Cộng sản Đông Dương.', 'Thắng lợi của Đồng minh trong cuộc chiến chống phát xít.', 'Đường lối đúng đắn, sáng tạo của Đảng Cộng sản Đông Dương.']",Nội dung nào sau đây là nguyên nhân khách quan dẫn đến thắng lợi của Cách mạng tháng Tám năm 1945 ở Việt Nam?,,1.0,,,Bối cảnh/Nguyên nhân,"        Do not repeat the question or choices.
        ### Answer:
model
[B]

**Reasoning:**

While all the options contain elements of truth and contributed to the success of the August Revolution, option B,",B
211,history-2021-304-16,C,multiple_choice,12.0,"['Mĩ thiết lập trật tự đơn cực.', 'Trật tự đa cực được thiết lập.', 'Những đòi hỏi của sản xuất.', 'Trật tự hai cực lanta sụp đổ.']",Nội dung nào sau đây là nguồn gốc của cuộc cách mạng khoa học kĩ thuật diễn ra từ những năm 40 của thế kỉ XX,,1.0,,,Bối cảnh/Nguyên nhân," like [A], [B], [C] or [D]. Explain your reasoning.
        Do not repeat the question or choices.
        ### Answer:
model
[C]

**Reasoning:**

The Scientific and Technological Revolution of the 1940s and beyond was fundamentally driven by the demands",A
